1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2898, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2899, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2900, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2901, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2902, private, regions_unexplored:flooded_plains, MONSTER, mythicmounts:dragon, 80, 1, 1
2903, private, regions_unexplored:flooded_plains, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2904, private, regions_unexplored:flooded_plains, MONSTER, graveyard:ghoul, 25, 2, 5
2905, private, regions_unexplored:flooded_plains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2906, private, regions_unexplored:flooded_plains, MONSTER, graveyard:nightmare, 10, 1, 1
2907, private, regions_unexplored:flooded_plains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2908, private, regions_unexplored:flooded_plains, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2909, private, regions_unexplored:flooded_plains, CREATURE, minecraft:sheep, 12, 4, 4
2910, private, regions_unexplored:flooded_plains, CREATURE, minecraft:pig, 10, 4, 4
2911, private, regions_unexplored:flooded_plains, CREATURE, minecraft:chicken, 10, 4, 4
2912, private, regions_unexplored:flooded_plains, CREATURE, minecraft:cow, 8, 4, 4
2913, private, regions_unexplored:flooded_plains, CREATURE, minecraft:horse, 5, 2, 6
2914, private, regions_unexplored:flooded_plains, CREATURE, minecraft:donkey, 5, 1, 3
2915, private, regions_unexplored:flooded_plains, CREATURE, uselessreptile:wyvern, 5, 1, 1
2916, private, regions_unexplored:flooded_plains, CREATURE, betteranimalsplus:crab, 10, 1, 3
2917, private, regions_unexplored:flooded_plains, CREATURE, betteranimalsplus:moose, 8, 1, 1
2918, private, regions_unexplored:flooded_plains, CREATURE, whisperwoods:wisp, 13, 1, 3
2919, private, regions_unexplored:flooded_plains, AMBIENT, minecraft:bat, 10, 8, 8
2920, private, regions_unexplored:flooded_plains, AMBIENT, mythicmounts:firebird, 5, 1, 1
2921, private, regions_unexplored:flooded_plains, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
2922, private, regions_unexplored:flooded_plains, AMBIENT, whisperwoods:moth, 10, 1, 3
2923, private, regions_unexplored:flooded_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2924, private, regions_unexplored:flooded_plains, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
2925, private, regions_unexplored:flooded_plains, WATER_AMBIENT, betteranimalsplus:lamprey, 7, 1, 3
2926, private, regions_unexplored:flooded_plains, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 7, 1, 3
2927, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 8, 4, 4
2928, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:spider, 80, 4, 4
2929, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
2930, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
2931, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2932, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
2933, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 80, 4, 4
2934, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:enderman, 10, 1, 4
2935, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:witch, 5, 1, 1
2936, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2937, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2938, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2939, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2940, forest, regions_unexplored:blackwood_forest, MONSTER, direbats:direbat, 36, 1, 3
2941, forest, regions_unexplored:blackwood_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
2942, forest, regions_unexplored:blackwood_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2943, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:ghoul, 25, 2, 5
2944, forest, regions_unexplored:blackwood_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2945, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2946, forest, regions_unexplored:blackwood_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
2947, forest, regions_unexplored:blackwood_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2948, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:sheep, 12, 4, 4
2949, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:pig, 10, 4, 4
2950, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
2951, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:cow, 8, 4, 4
2952, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
2953, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
2954, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
2955, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
2956, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
2957, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
2958, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
2959, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
2960, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
2961, forest, regions_unexplored:blackwood_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
2962, forest, regions_unexplored:blackwood_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
2963, forest, regions_unexplored:blackwood_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
2964, forest, regions_unexplored:blackwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
2965, forest, regions_unexplored:blackwood_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
2966, forest, regions_unexplored:blackwood_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
2967, forest, regions_unexplored:blackwood_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
2968, forest, regions_unexplored:blackwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2969, forest, regions_unexplored:blackwood_forest, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
2970, private, regions_unexplored:prairie, MONSTER, minecraft:spider, 80, 4, 4
2971, private, regions_unexplored:prairie, MONSTER, minecraft:zombie, 80, 4, 4
2972, private, regions_unexplored:prairie, MONSTER, minecraft:zombie_villager, 5, 1, 1
2973, private, regions_unexplored:prairie, MONSTER, minecraft:skeleton, 80, 4, 4
2974, private, regions_unexplored:prairie, MONSTER, minecraft:creeper, 80, 4, 4
2975, private, regions_unexplored:prairie, MONSTER, minecraft:slime, 80, 4, 4
2976, private, regions_unexplored:prairie, MONSTER, minecraft:enderman, 10, 1, 4
2977, private, regions_unexplored:prairie, MONSTER, minecraft:witch, 5, 1, 1
2978, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2979, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2980, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2981, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2982, private, regions_unexplored:prairie, MONSTER, mythicmounts:dragon, 80, 1, 1
2983, private, regions_unexplored:prairie, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2984, private, regions_unexplored:prairie, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2985, private, regions_unexplored:prairie, MONSTER, graveyard:nightmare, 10, 1, 1
2986, private, regions_unexplored:prairie, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2987, private, regions_unexplored:prairie, CREATURE, minecraft:sheep, 12, 4, 4
2988, private, regions_unexplored:prairie, CREATURE, minecraft:pig, 10, 4, 4
2989, private, regions_unexplored:prairie, CREATURE, minecraft:chicken, 10, 4, 4
2990, private, regions_unexplored:prairie, CREATURE, minecraft:cow, 8, 4, 4
2991, private, regions_unexplored:prairie, CREATURE, minecraft:horse, 5, 2, 6
2992, private, regions_unexplored:prairie, CREATURE, minecraft:donkey, 5, 1, 3
2993, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
2994, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:songbird, 11, 1, 4
2995, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:badger, 7, 1, 2
2996, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:coyote, 5, 1, 6
2997, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:boar, 9, 1, 4
2998, private, regions_unexplored:prairie, AMBIENT, minecraft:bat, 10, 8, 8
2999, private, regions_unexplored:prairie, AMBIENT, mythicmounts:firebird, 5, 1, 1
3000, private, regions_unexplored:prairie, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3001, river, regions_unexplored:muddy_river, MONSTER, minecraft:spider, 80, 4, 4
3002, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie, 80, 4, 4
3003, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
3004, river, regions_unexplored:muddy_river, MONSTER, minecraft:skeleton, 80, 4, 4
3005, river, regions_unexplored:muddy_river, MONSTER, minecraft:creeper, 80, 4, 4
3006, river, regions_unexplored:muddy_river, MONSTER, minecraft:slime, 80, 4, 4
3007, river, regions_unexplored:muddy_river, MONSTER, minecraft:enderman, 10, 1, 4
3008, river, regions_unexplored:muddy_river, MONSTER, minecraft:witch, 5, 1, 1
3009, river, regions_unexplored:muddy_river, MONSTER, minecraft:drowned, 80, 1, 1
3010, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3011, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3012, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3013, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3014, river, regions_unexplored:muddy_river, MONSTER, mythicmounts:dragon, 80, 1, 1
3015, river, regions_unexplored:muddy_river, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3016, river, regions_unexplored:muddy_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3017, river, regions_unexplored:muddy_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3018, river, regions_unexplored:muddy_river, CREATURE, minecraft:sheep, 12, 4, 4
3019, river, regions_unexplored:muddy_river, CREATURE, minecraft:pig, 10, 4, 4
3020, river, regions_unexplored:muddy_river, CREATURE, minecraft:chicken, 10, 4, 4
3021, river, regions_unexplored:muddy_river, CREATURE, minecraft:cow, 8, 4, 4
3022, river, regions_unexplored:muddy_river, CREATURE, betteranimalsplus:goose, 15, 2, 5
3023, river, regions_unexplored:muddy_river, AMBIENT, minecraft:bat, 10, 8, 8
3024, river, regions_unexplored:muddy_river, AMBIENT, mythicmounts:firebird, 5, 1, 1
3025, river, regions_unexplored:muddy_river, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
3026, river, regions_unexplored:muddy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3027, river, regions_unexplored:muddy_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
3028, river, regions_unexplored:muddy_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
3029, river, regions_unexplored:muddy_river, WATER_AMBIENT, betteranimalsplus:lamprey, 7, 1, 3
3030, river, regions_unexplored:muddy_river, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 7, 1, 3
3031, river, regions_unexplored:cold_river, MONSTER, minecraft:spider, 80, 4, 4
3032, river, regions_unexplored:cold_river, MONSTER, minecraft:zombie, 80, 4, 4
3033, river, regions_unexplored:cold_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
3034, river, regions_unexplored:cold_river, MONSTER, minecraft:skeleton, 80, 4, 4
3035, river, regions_unexplored:cold_river, MONSTER, minecraft:creeper, 80, 4, 4
3036, river, regions_unexplored:cold_river, MONSTER, minecraft:slime, 80, 4, 4
3037, river, regions_unexplored:cold_river, MONSTER, minecraft:enderman, 10, 1, 4
3038, river, regions_unexplored:cold_river, MONSTER, minecraft:witch, 5, 1, 1
3039, river, regions_unexplored:cold_river, MONSTER, minecraft:drowned, 80, 1, 1
3040, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3041, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3042, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3043, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3044, river, regions_unexplored:cold_river, MONSTER, mythicmounts:dragon, 80, 1, 1
3045, river, regions_unexplored:cold_river, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3046, river, regions_unexplored:cold_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3047, river, regions_unexplored:cold_river, MONSTER, graveyard:revenant, 25, 5, 8
3048, river, regions_unexplored:cold_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3049, river, regions_unexplored:cold_river, CREATURE, minecraft:sheep, 12, 4, 4
3050, river, regions_unexplored:cold_river, CREATURE, minecraft:pig, 10, 4, 4
3051, river, regions_unexplored:cold_river, CREATURE, minecraft:chicken, 10, 4, 4
3052, river, regions_unexplored:cold_river, CREATURE, minecraft:cow, 8, 4, 4
3053, river, regions_unexplored:cold_river, CREATURE, betteranimalsplus:goose, 15, 2, 5
3054, river, regions_unexplored:cold_river, AMBIENT, minecraft:bat, 10, 8, 8
3055, river, regions_unexplored:cold_river, AMBIENT, mythicmounts:firebird, 5, 1, 1
3056, river, regions_unexplored:cold_river, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
3057, river, regions_unexplored:cold_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3058, river, regions_unexplored:cold_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
3059, river, regions_unexplored:cold_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
3060, river, regions_unexplored:cold_river, WATER_AMBIENT, betteranimalsplus:lamprey, 7, 1, 3
3061, river, regions_unexplored:cold_river, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 7, 1, 3
3062, private, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 80, 4, 4
3063, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 80, 4, 4
3064, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
3065, private, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 80, 4, 4
3066, private, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 80, 4, 4
3067, private, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 80, 4, 4
3068, private, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 10, 1, 4
3069, private, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
3070, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3071, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3072, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3073, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3074, private, regions_unexplored:barley_fields, MONSTER, mythicmounts:dragon, 80, 1, 1
3075, private, regions_unexplored:barley_fields, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3076, private, regions_unexplored:barley_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3077, private, regions_unexplored:barley_fields, MONSTER, graveyard:nightmare, 10, 1, 1
3078, private, regions_unexplored:barley_fields, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3079, private, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
3080, private, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
3081, private, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
3082, private, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 8, 4, 4
3083, private, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 5, 2, 6
3084, private, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 5, 1, 3
3085, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3086, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3087, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:badger, 7, 1, 2
3088, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:coyote, 5, 1, 6
3089, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:boar, 9, 1, 4
3090, private, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
3091, private, regions_unexplored:barley_fields, AMBIENT, mythicmounts:firebird, 5, 1, 1
3092, private, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3093, private, regions_unexplored:poppy_fields, MONSTER, minecraft:spider, 80, 4, 4
3094, private, regions_unexplored:poppy_fields, MONSTER, minecraft:zombie, 80, 4, 4
3095, private, regions_unexplored:poppy_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
3096, private, regions_unexplored:poppy_fields, MONSTER, minecraft:skeleton, 80, 4, 4
3097, private, regions_unexplored:poppy_fields, MONSTER, minecraft:creeper, 80, 4, 4
3098, private, regions_unexplored:poppy_fields, MONSTER, minecraft:slime, 80, 4, 4
3099, private, regions_unexplored:poppy_fields, MONSTER, minecraft:enderman, 10, 1, 4
3100, private, regions_unexplored:poppy_fields, MONSTER, minecraft:witch, 5, 1, 1
3101, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3102, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3103, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3104, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3105, private, regions_unexplored:poppy_fields, MONSTER, mythicmounts:dragon, 80, 1, 1
3106, private, regions_unexplored:poppy_fields, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3107, private, regions_unexplored:poppy_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3108, private, regions_unexplored:poppy_fields, MONSTER, graveyard:nightmare, 10, 1, 1
3109, private, regions_unexplored:poppy_fields, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3110, private, regions_unexplored:poppy_fields, CREATURE, minecraft:sheep, 12, 4, 4
3111, private, regions_unexplored:poppy_fields, CREATURE, minecraft:pig, 10, 4, 4
3112, private, regions_unexplored:poppy_fields, CREATURE, minecraft:chicken, 10, 4, 4
3113, private, regions_unexplored:poppy_fields, CREATURE, minecraft:cow, 8, 4, 4
3114, private, regions_unexplored:poppy_fields, CREATURE, minecraft:horse, 5, 2, 6
3115, private, regions_unexplored:poppy_fields, CREATURE, minecraft:donkey, 5, 1, 3
3116, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3117, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3118, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:badger, 7, 1, 2
3119, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:coyote, 5, 1, 6
3120, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:boar, 9, 1, 4
3121, private, regions_unexplored:poppy_fields, AMBIENT, minecraft:bat, 10, 8, 8
3122, private, regions_unexplored:poppy_fields, AMBIENT, mythicmounts:firebird, 5, 1, 1
3123, private, regions_unexplored:poppy_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3124, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:spider, 80, 4, 4
3125, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:zombie, 80, 4, 4
3126, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
3127, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:skeleton, 80, 4, 4
3128, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:creeper, 80, 4, 4
3129, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:slime, 80, 4, 4
3130, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:enderman, 10, 1, 4
3131, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:witch, 5, 1, 1
3132, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3133, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3134, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3135, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3136, beach, regions_unexplored:gravel_beach, MONSTER, mythicmounts:dragon, 80, 1, 1
3137, beach, regions_unexplored:gravel_beach, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3138, beach, regions_unexplored:gravel_beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3139, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:revenant, 25, 5, 8
3140, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3141, beach, regions_unexplored:gravel_beach, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3142, beach, regions_unexplored:gravel_beach, CREATURE, betteranimalsplus:crab, 10, 1, 3
3143, beach, regions_unexplored:gravel_beach, CREATURE, betteranimalsplus:horseshoecrab, 8, 1, 3
3144, beach, regions_unexplored:gravel_beach, AMBIENT, minecraft:bat, 10, 8, 8
3145, beach, regions_unexplored:gravel_beach, AMBIENT, mythicmounts:firebird, 5, 1, 1
3146, beach, regions_unexplored:gravel_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3147, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:spider, 80, 4, 4
3148, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie, 80, 4, 4
3149, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3150, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3151, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:creeper, 80, 4, 4
3152, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:slime, 80, 4, 4
3153, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:enderman, 10, 1, 4
3154, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:witch, 5, 1, 1
3155, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3156, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3157, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3158, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3159, forest, regions_unexplored:boreal_forest, MONSTER, direbats:direbat, 36, 1, 3
3160, forest, regions_unexplored:boreal_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3161, forest, regions_unexplored:boreal_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3162, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:ghoul, 25, 2, 5
3163, forest, regions_unexplored:boreal_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3164, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:revenant, 25, 5, 8
3165, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3166, forest, regions_unexplored:boreal_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
3167, forest, regions_unexplored:boreal_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3168, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:sheep, 12, 4, 4
3169, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:pig, 10, 4, 4
3170, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:chicken, 10, 4, 4
3171, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:cow, 8, 4, 4
3172, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:wolf, 8, 4, 4
3173, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:fox, 8, 2, 4
3174, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3175, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
3176, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3177, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
3178, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
3179, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
3180, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
3181, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
3182, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
3183, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
3184, forest, regions_unexplored:boreal_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3185, forest, regions_unexplored:boreal_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
3186, forest, regions_unexplored:boreal_forest, AMBIENT, minecraft:bat, 10, 8, 8
3187, forest, regions_unexplored:boreal_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
3188, forest, regions_unexplored:boreal_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3189, forest, regions_unexplored:boreal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3190, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
3191, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
3192, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3193, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3194, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
