1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2979, forest, regions_unexplored:blackwood_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
2980, forest, regions_unexplored:blackwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
2981, forest, regions_unexplored:blackwood_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
2982, forest, regions_unexplored:blackwood_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
2983, forest, regions_unexplored:blackwood_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
2984, forest, regions_unexplored:blackwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2985, forest, regions_unexplored:blackwood_forest, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
2986, private, regions_unexplored:prairie, MONSTER, minecraft:spider, 80, 4, 4
2987, private, regions_unexplored:prairie, MONSTER, minecraft:zombie, 80, 4, 4
2988, private, regions_unexplored:prairie, MONSTER, minecraft:zombie_villager, 5, 1, 1
2989, private, regions_unexplored:prairie, MONSTER, minecraft:skeleton, 80, 4, 4
2990, private, regions_unexplored:prairie, MONSTER, minecraft:creeper, 80, 4, 4
2991, private, regions_unexplored:prairie, MONSTER, minecraft:slime, 80, 4, 4
2992, private, regions_unexplored:prairie, MONSTER, minecraft:enderman, 10, 1, 4
2993, private, regions_unexplored:prairie, MONSTER, minecraft:witch, 5, 1, 1
2994, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2995, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2996, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2997, private, regions_unexplored:prairie, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
2998, private, regions_unexplored:prairie, MONSTER, mythicmounts:dragon, 80, 1, 1
2999, private, regions_unexplored:prairie, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3000, private, regions_unexplored:prairie, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3001, private, regions_unexplored:prairie, MONSTER, graveyard:nightmare, 10, 1, 1
3002, private, regions_unexplored:prairie, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3003, private, regions_unexplored:prairie, CREATURE, minecraft:sheep, 12, 4, 4
3004, private, regions_unexplored:prairie, CREATURE, minecraft:pig, 10, 4, 4
3005, private, regions_unexplored:prairie, CREATURE, minecraft:chicken, 10, 4, 4
3006, private, regions_unexplored:prairie, CREATURE, minecraft:cow, 8, 4, 4
3007, private, regions_unexplored:prairie, CREATURE, minecraft:horse, 5, 2, 6
3008, private, regions_unexplored:prairie, CREATURE, minecraft:donkey, 5, 1, 3
3009, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3010, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3011, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:badger, 7, 1, 2
3012, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:coyote, 5, 1, 6
3013, private, regions_unexplored:prairie, CREATURE, betteranimalsplus:boar, 9, 1, 4
3014, private, regions_unexplored:prairie, AMBIENT, minecraft:bat, 10, 8, 8
3015, private, regions_unexplored:prairie, AMBIENT, mythicmounts:firebird, 5, 1, 1
3016, private, regions_unexplored:prairie, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3017, river, regions_unexplored:muddy_river, MONSTER, minecraft:spider, 80, 4, 4
3018, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie, 80, 4, 4
3019, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
3020, river, regions_unexplored:muddy_river, MONSTER, minecraft:skeleton, 80, 4, 4
3021, river, regions_unexplored:muddy_river, MONSTER, minecraft:creeper, 80, 4, 4
3022, river, regions_unexplored:muddy_river, MONSTER, minecraft:slime, 80, 4, 4
3023, river, regions_unexplored:muddy_river, MONSTER, minecraft:enderman, 10, 1, 4
3024, river, regions_unexplored:muddy_river, MONSTER, minecraft:witch, 5, 1, 1
3025, river, regions_unexplored:muddy_river, MONSTER, minecraft:drowned, 80, 1, 1
3026, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3027, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3028, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3029, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3030, river, regions_unexplored:muddy_river, MONSTER, mythicmounts:dragon, 80, 1, 1
3031, river, regions_unexplored:muddy_river, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3032, river, regions_unexplored:muddy_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3033, river, regions_unexplored:muddy_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3034, river, regions_unexplored:muddy_river, CREATURE, minecraft:sheep, 12, 4, 4
3035, river, regions_unexplored:muddy_river, CREATURE, minecraft:pig, 10, 4, 4
3036, river, regions_unexplored:muddy_river, CREATURE, minecraft:chicken, 10, 4, 4
3037, river, regions_unexplored:muddy_river, CREATURE, minecraft:cow, 8, 4, 4
3038, river, regions_unexplored:muddy_river, CREATURE, betteranimalsplus:goose, 15, 2, 5
3039, river, regions_unexplored:muddy_river, AMBIENT, minecraft:bat, 10, 8, 8
3040, river, regions_unexplored:muddy_river, AMBIENT, mythicmounts:firebird, 5, 1, 1
3041, river, regions_unexplored:muddy_river, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
3042, river, regions_unexplored:muddy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3043, river, regions_unexplored:muddy_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
3044, river, regions_unexplored:muddy_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
3045, river, regions_unexplored:muddy_river, WATER_AMBIENT, betteranimalsplus:lamprey, 7, 1, 3
3046, river, regions_unexplored:muddy_river, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 7, 1, 3
3047, river, regions_unexplored:cold_river, MONSTER, minecraft:spider, 80, 4, 4
3048, river, regions_unexplored:cold_river, MONSTER, minecraft:zombie, 80, 4, 4
3049, river, regions_unexplored:cold_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
3050, river, regions_unexplored:cold_river, MONSTER, minecraft:skeleton, 80, 4, 4
3051, river, regions_unexplored:cold_river, MONSTER, minecraft:creeper, 80, 4, 4
3052, river, regions_unexplored:cold_river, MONSTER, minecraft:slime, 80, 4, 4
3053, river, regions_unexplored:cold_river, MONSTER, minecraft:enderman, 10, 1, 4
3054, river, regions_unexplored:cold_river, MONSTER, minecraft:witch, 5, 1, 1
3055, river, regions_unexplored:cold_river, MONSTER, minecraft:drowned, 80, 1, 1
3056, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3057, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3058, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3059, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3060, river, regions_unexplored:cold_river, MONSTER, mythicmounts:dragon, 80, 1, 1
3061, river, regions_unexplored:cold_river, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3062, river, regions_unexplored:cold_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3063, river, regions_unexplored:cold_river, MONSTER, graveyard:revenant, 25, 5, 8
3064, river, regions_unexplored:cold_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3065, river, regions_unexplored:cold_river, CREATURE, minecraft:sheep, 12, 4, 4
3066, river, regions_unexplored:cold_river, CREATURE, minecraft:pig, 10, 4, 4
3067, river, regions_unexplored:cold_river, CREATURE, minecraft:chicken, 10, 4, 4
3068, river, regions_unexplored:cold_river, CREATURE, minecraft:cow, 8, 4, 4
3069, river, regions_unexplored:cold_river, CREATURE, betteranimalsplus:goose, 15, 2, 5
3070, river, regions_unexplored:cold_river, AMBIENT, minecraft:bat, 10, 8, 8
3071, river, regions_unexplored:cold_river, AMBIENT, mythicmounts:firebird, 5, 1, 1
3072, river, regions_unexplored:cold_river, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
3073, river, regions_unexplored:cold_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3074, river, regions_unexplored:cold_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
3075, river, regions_unexplored:cold_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
3076, river, regions_unexplored:cold_river, WATER_AMBIENT, betteranimalsplus:lamprey, 7, 1, 3
3077, river, regions_unexplored:cold_river, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 7, 1, 3
3078, private, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 80, 4, 4
3079, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 80, 4, 4
3080, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
3081, private, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 80, 4, 4
3082, private, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 80, 4, 4
3083, private, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 80, 4, 4
3084, private, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 10, 1, 4
3085, private, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
3086, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3087, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3088, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3089, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3090, private, regions_unexplored:barley_fields, MONSTER, mythicmounts:dragon, 80, 1, 1
3091, private, regions_unexplored:barley_fields, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3092, private, regions_unexplored:barley_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3093, private, regions_unexplored:barley_fields, MONSTER, graveyard:nightmare, 10, 1, 1
3094, private, regions_unexplored:barley_fields, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3095, private, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
3096, private, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
3097, private, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
3098, private, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 8, 4, 4
3099, private, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 5, 2, 6
3100, private, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 5, 1, 3
3101, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3102, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3103, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:badger, 7, 1, 2
3104, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:coyote, 5, 1, 6
3105, private, regions_unexplored:barley_fields, CREATURE, betteranimalsplus:boar, 9, 1, 4
3106, private, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
3107, private, regions_unexplored:barley_fields, AMBIENT, mythicmounts:firebird, 5, 1, 1
3108, private, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3109, private, regions_unexplored:poppy_fields, MONSTER, minecraft:spider, 80, 4, 4
3110, private, regions_unexplored:poppy_fields, MONSTER, minecraft:zombie, 80, 4, 4
3111, private, regions_unexplored:poppy_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
3112, private, regions_unexplored:poppy_fields, MONSTER, minecraft:skeleton, 80, 4, 4
3113, private, regions_unexplored:poppy_fields, MONSTER, minecraft:creeper, 80, 4, 4
3114, private, regions_unexplored:poppy_fields, MONSTER, minecraft:slime, 80, 4, 4
3115, private, regions_unexplored:poppy_fields, MONSTER, minecraft:enderman, 10, 1, 4
3116, private, regions_unexplored:poppy_fields, MONSTER, minecraft:witch, 5, 1, 1
3117, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3118, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3119, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3120, private, regions_unexplored:poppy_fields, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3121, private, regions_unexplored:poppy_fields, MONSTER, mythicmounts:dragon, 80, 1, 1
3122, private, regions_unexplored:poppy_fields, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3123, private, regions_unexplored:poppy_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3124, private, regions_unexplored:poppy_fields, MONSTER, graveyard:nightmare, 10, 1, 1
3125, private, regions_unexplored:poppy_fields, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3126, private, regions_unexplored:poppy_fields, CREATURE, minecraft:sheep, 12, 4, 4
3127, private, regions_unexplored:poppy_fields, CREATURE, minecraft:pig, 10, 4, 4
3128, private, regions_unexplored:poppy_fields, CREATURE, minecraft:chicken, 10, 4, 4
3129, private, regions_unexplored:poppy_fields, CREATURE, minecraft:cow, 8, 4, 4
3130, private, regions_unexplored:poppy_fields, CREATURE, minecraft:horse, 5, 2, 6
3131, private, regions_unexplored:poppy_fields, CREATURE, minecraft:donkey, 5, 1, 3
3132, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3133, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3134, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:badger, 7, 1, 2
3135, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:coyote, 5, 1, 6
3136, private, regions_unexplored:poppy_fields, CREATURE, betteranimalsplus:boar, 9, 1, 4
3137, private, regions_unexplored:poppy_fields, AMBIENT, minecraft:bat, 10, 8, 8
3138, private, regions_unexplored:poppy_fields, AMBIENT, mythicmounts:firebird, 5, 1, 1
3139, private, regions_unexplored:poppy_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3140, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:spider, 80, 4, 4
3141, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:zombie, 80, 4, 4
3142, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
3143, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:skeleton, 80, 4, 4
3144, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:creeper, 80, 4, 4
3145, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:slime, 80, 4, 4
3146, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:enderman, 10, 1, 4
3147, beach, regions_unexplored:gravel_beach, MONSTER, minecraft:witch, 5, 1, 1
3148, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3149, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3150, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3151, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3152, beach, regions_unexplored:gravel_beach, MONSTER, mythicmounts:dragon, 80, 1, 1
3153, beach, regions_unexplored:gravel_beach, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3154, beach, regions_unexplored:gravel_beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3155, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:revenant, 25, 5, 8
3156, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3157, beach, regions_unexplored:gravel_beach, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3158, beach, regions_unexplored:gravel_beach, CREATURE, betteranimalsplus:crab, 10, 1, 3
3159, beach, regions_unexplored:gravel_beach, CREATURE, betteranimalsplus:horseshoecrab, 8, 1, 3
3160, beach, regions_unexplored:gravel_beach, AMBIENT, minecraft:bat, 10, 8, 8
3161, beach, regions_unexplored:gravel_beach, AMBIENT, mythicmounts:firebird, 5, 1, 1
3162, beach, regions_unexplored:gravel_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3163, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:spider, 80, 4, 4
3164, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie, 80, 4, 4
3165, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3166, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3167, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:creeper, 80, 4, 4
3168, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:slime, 80, 4, 4
3169, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:enderman, 10, 1, 4
3170, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:witch, 5, 1, 1
3171, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3172, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3173, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3174, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3175, forest, regions_unexplored:boreal_forest, MONSTER, direbats:direbat, 36, 1, 3
3176, forest, regions_unexplored:boreal_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3177, forest, regions_unexplored:boreal_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3178, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:ghoul, 25, 2, 5
3179, forest, regions_unexplored:boreal_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3180, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:revenant, 25, 5, 8
3181, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3182, forest, regions_unexplored:boreal_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
3183, forest, regions_unexplored:boreal_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3184, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:sheep, 12, 4, 4
3185, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:pig, 10, 4, 4
3186, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:chicken, 10, 4, 4
3187, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:cow, 8, 4, 4
3188, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:wolf, 8, 4, 4
3189, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:fox, 8, 2, 4
3190, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3191, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
3192, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3193, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
3194, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
3195, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
3196, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
3197, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
3198, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
3199, forest, regions_unexplored:boreal_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
3200, forest, regions_unexplored:boreal_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3201, forest, regions_unexplored:boreal_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
3202, forest, regions_unexplored:boreal_forest, AMBIENT, minecraft:bat, 10, 8, 8
3203, forest, regions_unexplored:boreal_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
3204, forest, regions_unexplored:boreal_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3205, forest, regions_unexplored:boreal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3206, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
3207, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
3208, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3209, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3210, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
3211, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
3212, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:enderman, 10, 1, 4
3213, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
3214, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3215, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3216, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3217, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3218, forest, regions_unexplored:silver_birch_forest, MONSTER, direbats:direbat, 36, 1, 3
3219, forest, regions_unexplored:silver_birch_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3220, forest, regions_unexplored:silver_birch_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3221, forest, regions_unexplored:silver_birch_forest, MONSTER, graveyard:ghoul, 25, 2, 5
3222, forest, regions_unexplored:silver_birch_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3223, forest, regions_unexplored:silver_birch_forest, MONSTER, graveyard:revenant, 25, 5, 8
3224, forest, regions_unexplored:silver_birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3225, forest, regions_unexplored:silver_birch_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
3226, forest, regions_unexplored:silver_birch_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3227, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
3228, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
3229, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
3230, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:cow, 8, 4, 4
3231, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3232, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
3233, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3234, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
3235, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
3236, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
3237, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
3238, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
3239, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
3240, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
3241, forest, regions_unexplored:silver_birch_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3242, forest, regions_unexplored:silver_birch_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
3243, forest, regions_unexplored:silver_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
3244, forest, regions_unexplored:silver_birch_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
3245, forest, regions_unexplored:silver_birch_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3246, forest, regions_unexplored:silver_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3247, private, regions_unexplored:shrubland, MONSTER, minecraft:spider, 80, 4, 4
3248, private, regions_unexplored:shrubland, MONSTER, minecraft:zombie, 80, 4, 4
3249, private, regions_unexplored:shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
3250, private, regions_unexplored:shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
3251, private, regions_unexplored:shrubland, MONSTER, minecraft:creeper, 80, 4, 4
3252, private, regions_unexplored:shrubland, MONSTER, minecraft:slime, 80, 4, 4
3253, private, regions_unexplored:shrubland, MONSTER, minecraft:enderman, 10, 1, 4
3254, private, regions_unexplored:shrubland, MONSTER, minecraft:witch, 5, 1, 1
3255, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3256, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3257, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3258, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3259, private, regions_unexplored:shrubland, MONSTER, mythicmounts:dragon, 80, 1, 1
3260, private, regions_unexplored:shrubland, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3261, private, regions_unexplored:shrubland, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3262, private, regions_unexplored:shrubland, MONSTER, graveyard:nightmare, 10, 1, 1
3263, private, regions_unexplored:shrubland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3264, private, regions_unexplored:shrubland, CREATURE, minecraft:sheep, 12, 4, 4
3265, private, regions_unexplored:shrubland, CREATURE, minecraft:pig, 10, 4, 4
3266, private, regions_unexplored:shrubland, CREATURE, minecraft:chicken, 10, 4, 4
3267, private, regions_unexplored:shrubland, CREATURE, minecraft:cow, 8, 4, 4
3268, private, regions_unexplored:shrubland, CREATURE, minecraft:horse, 5, 2, 6
3269, private, regions_unexplored:shrubland, CREATURE, minecraft:donkey, 5, 1, 3
3270, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3271, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3272, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:badger, 7, 1, 2
3273, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:coyote, 5, 1, 6
3274, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:boar, 9, 1, 4
3275, private, regions_unexplored:shrubland, AMBIENT, minecraft:bat, 10, 8, 8
3276, private, regions_unexplored:shrubland, AMBIENT, mythicmounts:firebird, 5, 1, 1
